1661;17.02.2021;22:00:00;06:00:00;480
1661;18.02.2021;22:00:00;06:00:00;480
1661;19.02.2021;22:00:00;06:00:00;480
1661;22.02.2021;14:00:00;22:00:00;480
1661;23.02.2021;14:00:00;22:00:00;480
1661;24.02.2021;14:00:00;22:00:00;480
1661;25.02.2021;14:00:00;22:00:00;480
1661;26.02.2021;14:00:00;22:00:00;480
508;02.02.2021;22:00:00;06:00:00;480
508;03.02.2021;22:00:00;06:00:19;420
508;04.02.2021;22:00:00;06:00:00;480
508;05.02.2021;22:00:00;06:00:00;480
508;08.02.2021;14:00:00;22:00:00;480
508;09.02.2021;14:00:00;22:00:00;480
508;10.02.2021;14:00:00;23:35:11;570
508;11.02.2021;14:00:00;22:00:00;480
508;15.02.2021;06:00:00;14:00:00;480
508;16.02.2021;06:00:00;14:00:00;480
508;17.02.2021;06:00:00;14:00:00;480
508;18.02.2021;06:00:00;14:00:00;480
508;19.02.2021;06:00:00;14:00:00;480
508;22.02.2021;22:00:00;06:00:00;480
508;23.02.2021;22:00:00;06:00:00;480
508;24.02.2021;22:00:00;06:00:00;480
1181;03.02.2021;10:32:27;12:12:24;90
1181;05.02.2021;14:01:15;18:04:11;240
1181;08.02.2021;07:57:11;13:30:11;330
1181;09.02.2021;07:20:53;17:38:02;300
1181;10.02.2021;08:18:33;15:12:06;390
1181;11.02.2021;05:30:00;15:15:17;570
1181;12.02.2021;08:54:16;17:40:27;510
1181;15.02.2021;07:21:30;09:38:41;120
383;01.02.2021;07:50:32;11:35:36;240
383;02.02.2021;07:53:43;15:53:43;480
383;03.02.2021;07:56:07;15:56:07;480
383;04.02.2021;08:00:59;16:00:59;480
383;05.02.2021;07:56:36;15:56:36;480
383;08.02.2021;07:59:37;15:59:37;480
383;09.02.2021;07:56:05;15:56:05;480
383;10.02.2021;07:58:01;15:58:01;480
383;11.02.2021;07:49:49;15:49:49;480
383;12.02.2021;07:50:36;15:50:36;480
383;15.02.2021;08:08:05;16:08:05;480
383;16.02.2021;11:53:35;16:10:38;270
383;17.02.2021;07:58:49;15:58:49;480
383;18.02.2021;08:05:41;16:05:41;480
383;22.02.2021;08:02:57;16:02:57;480
383;23.02.2021;09:16:27;16:11:38;420
383;24.02.2021;07:58:00;15:58:00;480
383;26.02.2021;07:52:42;15:52:42;480
1712;01.02.2021;22:00:00;06:00:00;480
1712;02.02.2021;22:00:00;06:00:00;480
1712;03.02.2021;22:00:00;06:00:00;480
1712;04.02.2021;22:00:00;06:00:00;480
1712;05.02.2021;22:00:00;06:00:00;480
1712;08.02.2021;14:00:00;22:00:00;480
1712;09.02.2021;14:00:00;22:00:00;480
1712;10.02.2021;14:00:00;22:00:00;480
1712;11.02.2021;14:00:00;22:00:00;480
1712;12.02.2021;14:00:00;22:00:00;480
1712;22.02.2021;22:00:00;06:00:00;480
1712;23.02.2021;22:00:00;06:00:00;480
1712;24.02.2021;22:00:00;06:00:00;480
1712;25.02.2021;22:00:00;06:00:00;480
1712;26.02.2021;22:00:00;06:00:00;480
769;01.02.2021;06:00:00;14:00:00;480
769;02.02.2021;06:00:00;14:00:00;480
769;03.02.2021;06:00:00;14:00:00;480
769;04.02.2021;06:00:00;14:00:00;480
769;05.02.2021;06:00:00;14:00:00;480
769;08.02.2021;22:00:00;06:00:00;480
769;09.02.2021;22:00:00;06:00:00;480
769;10.02.2021;22:00:00;06:00:00;480
769;11.02.2021;22:00:00;06:00:00;480
769;15.02.2021;14:00:00;22:00:00;480
769;16.02.2021;14:00:00;22:00:00;480
769;17.02.2021;14:00:00;22:00:00;480
769;18.02.2021;14:00:00;22:00:00;480
769;19.02.2021;14:00:00;22:00:00;480
769;20.02.2021;14:00:00;22:00:00;480
769;22.02.2021;06:00:00;14:00:00;480
769;23.02.2021;06:00:00;14:00:00;480
769;24.02.2021;06:00:00;14:00:00;480
769;25.02.2021;06:00:00;14:00:00;480
769;26.02.2021;06:00:00;14:00:00;480
769;27.02.2021;06:00:00;14:00:00;480
2357;01.02.2021;06:00:00;14:00:00;480
2357;02.02.2021;06:00:00;14:00:00;480
2357;03.02.2021;06:00:00;14:00:00;480
2357;05.02.2021;06:00:00;14:00:00;480
2357;08.02.2021;22:00:00;06:00:00;480
2357;09.02.2021;22:00:00;06:00:00;480
2357;10.02.2021;22:00:00;06:00:00;480
2357;11.02.2021;22:00:00;06:00:00;480
2357;15.02.2021;14:00:00;22:00:00;480
2357;16.02.2021;14:00:00;22:00:00;480
2357;18.02.2021;14:00:00;22:00:00;480
2357;19.02.2021;14:00:00;22:00:00;480
2357;20.02.2021;14:00:00;22:00:00;480
2357;22.02.2021;06:00:00;19:00:04;780
2357;23.02.2021;06:00:00;17:00:52;660
2357;24.02.2021;06:00:00;18:00:02;720
2357;25.02.2021;06:00:00;10:00:04;240
2357;26.02.2021;06:00:00;14:00:00;480
